number,value,state,datetime_start,datetime_complete,duration_seconds,params_json,fold_sharpes_json,avg_cv_sharpe
379,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:43.787998,2026-04-01T02:15:43.813545,0.025547,"{""atr_window"": 18, ""bb_std_dev"": 1.5999999999999999, ""bb_window"": 22, ""cooldown"": 1, ""macd_fast"": 14, ""macd_k"": 1.2, ""macd_k_mid"": 0.55, ""macd_signal"": 10, ""macd_slow"": 43, ""macd_std_window"": 97, ""rebalance_freq"": 150, ""rebounce_block"": 6, ""sl_mult_lm"": 1.05, ""sl_mult_lr"": 3.0, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.9, ""time_stop"": 8, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 15.0, ""tp_mult_sm"": 5.0, ""tp_mult_sr"": 3.7, ""trail_mult"": 1.6, ""trail_tp"": false, ""use_trailing"": true}",{},
380,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:43.855136,2026-04-01T02:15:43.885235,0.030099,"{""atr_window"": 15, ""bb_std_dev"": 2.5, ""bb_window"": 18, ""cooldown"": 4, ""macd_fast"": 13, ""macd_k"": 1.3, ""macd_k_mid"": 0.6, ""macd_signal"": 8, ""macd_slow"": 41, ""macd_std_window"": 74, ""rebalance_freq"": 90, ""rebounce_block"": 3, ""sl_mult_lm"": 2.2, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.6, ""sl_mult_sr"": 2.4, ""time_stop"": 10, ""tp_mult_lm"": 5.2, ""tp_mult_lr"": 13.600000000000001, ""tp_mult_sm"": 6.5, ""tp_mult_sr"": 6.2, ""trail_mult"": 2.6, ""trail_tp"": false, ""use_trailing"": false}",{},
381,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:43.916639,2026-04-01T02:15:43.943289,0.02665,"{""atr_window"": 12, ""bb_std_dev"": 2.3, ""bb_window"": 15, ""cooldown"": 0, ""macd_fast"": 11, ""macd_k"": 1.45, ""macd_k_mid"": 0.65, ""macd_signal"": 9, ""macd_slow"": 35, ""macd_std_window"": 71, ""rebalance_freq"": 180, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 3.1, ""sl_mult_sm"": 1.9, ""sl_mult_sr"": 1.7, ""time_stop"": 4, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 10.4, ""tp_mult_sm"": 4.4, ""tp_mult_sr"": 5.1, ""trail_mult"": 2.8, ""trail_tp"": true, ""use_trailing"": true}",{},
382,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:43.973903,2026-04-01T02:15:46.393199,2.419296,"{""atr_window"": 17, ""bb_std_dev"": 2.4, ""bb_window"": 17, ""cooldown"": 3, ""macd_fast"": 16, ""macd_k"": 1.9, ""macd_k_mid"": 0.5, ""macd_signal"": 7, ""macd_slow"": 38, ""macd_std_window"": 96, ""rebalance_freq"": 30, ""rebounce_block"": 6, ""sl_mult_lm"": 1.9500000000000002, ""sl_mult_lr"": 2.1, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 1.6, ""time_stop"": 13, ""tp_mult_lm"": 4.6, ""tp_mult_lr"": 10.0, ""tp_mult_sm"": 6.7, ""tp_mult_sr"": 4.7, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": true}",{},
383,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.426240,2026-04-01T02:15:46.454510,0.02827,"{""atr_window"": 14, ""bb_std_dev"": 2.25, ""bb_window"": 25, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 2.0, ""macd_k_mid"": 0.55, ""macd_signal"": 8, ""macd_slow"": 43, ""macd_std_window"": 88, ""rebalance_freq"": 150, ""rebounce_block"": 2, ""sl_mult_lm"": 1.85, ""sl_mult_lr"": 4.2, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 2.9000000000000004, ""time_stop"": 27, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 12.0, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.9, ""trail_mult"": 3.2, ""trail_tp"": true, ""use_trailing"": true}",{},
384,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.486634,2026-04-01T02:15:46.512348,0.025714,"{""atr_window"": 13, ""bb_std_dev"": 2.45, ""bb_window"": 14, ""cooldown"": 1, ""macd_fast"": 10, ""macd_k"": 1.1, ""macd_k_mid"": 0.6, ""macd_signal"": 6, ""macd_slow"": 44, ""macd_std_window"": 89, ""rebalance_freq"": 120, ""rebounce_block"": 5, ""sl_mult_lm"": 1.65, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 1.3, ""sl_mult_sr"": 1.8, ""time_stop"": 21, ""tp_mult_lm"": 4.7, ""tp_mult_lr"": 11.6, ""tp_mult_sm"": 3.2, ""tp_mult_sr"": 4.2, ""trail_mult"": 2.3, ""trail_tp"": false, ""use_trailing"": false}",{},
385,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.542415,2026-04-01T02:15:46.567590,0.025175,"{""atr_window"": 20, ""bb_std_dev"": 2.0, ""bb_window"": 20, ""cooldown"": 5, ""macd_fast"": 17, ""macd_k"": 1.65, ""macd_k_mid"": 0.7, ""macd_signal"": 9, ""macd_slow"": 40, ""macd_std_window"": 87, ""rebalance_freq"": 180, ""rebounce_block"": 0, ""sl_mult_lm"": 1.15, ""sl_mult_lr"": 2.5, ""sl_mult_sm"": 1.2, ""sl_mult_sr"": 2.5, ""time_stop"": 15, ""tp_mult_lm"": 3.8, ""tp_mult_lr"": 13.0, ""tp_mult_sm"": 4.6, ""tp_mult_sr"": 4.5, ""trail_mult"": 1.8, ""trail_tp"": true, ""use_trailing"": true}",{},
386,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.597925,2026-04-01T02:15:46.623156,0.025231,"{""atr_window"": 17, ""bb_std_dev"": 1.75, ""bb_window"": 19, ""cooldown"": 0, ""macd_fast"": 12, ""macd_k"": 1.4, ""macd_k_mid"": 0.9, ""macd_signal"": 10, ""macd_slow"": 39, ""macd_std_window"": 78, ""rebalance_freq"": 90, ""rebounce_block"": 3, ""sl_mult_lm"": 1.4, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.5, ""sl_mult_sr"": 3.1, ""time_stop"": 20, ""tp_mult_lm"": 4.8, ""tp_mult_lr"": 17.0, ""tp_mult_sm"": 6.9, ""tp_mult_sr"": 6.9, ""trail_mult"": 3.3, ""trail_tp"": false, ""use_trailing"": true}",{},
387,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.667027,2026-04-01T02:15:46.693058,0.026031,"{""atr_window"": 19, ""bb_std_dev"": 2.35, ""bb_window"": 16, ""cooldown"": 2, ""macd_fast"": 16, ""macd_k"": 1.55, ""macd_k_mid"": 0.95, ""macd_signal"": 7, ""macd_slow"": 42, ""macd_std_window"": 80, ""rebalance_freq"": 150, ""rebounce_block"": 4, ""sl_mult_lm"": 1.2, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.05, ""sl_mult_sr"": 1.5, ""time_stop"": 9, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 9.4, ""tp_mult_sm"": 4.1, ""tp_mult_sr"": 3.0, ""trail_mult"": 2.9000000000000004, ""trail_tp"": true, ""use_trailing"": true}",{},
388,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.722027,2026-04-01T02:15:46.747945,0.025918,"{""atr_window"": 15, ""bb_std_dev"": 1.8499999999999999, ""bb_window"": 15, ""cooldown"": 1, ""macd_fast"": 13, ""macd_k"": 1.05, ""macd_k_mid"": 0.75, ""macd_signal"": 8, ""macd_slow"": 44, ""macd_std_window"": 81, ""rebalance_freq"": 120, ""rebounce_block"": 2, ""sl_mult_lm"": 2.0, ""sl_mult_lr"": 4.300000000000001, ""sl_mult_sm"": 1.85, ""sl_mult_sr"": 2.4, ""time_stop"": 0, ""tp_mult_lm"": 4.3, ""tp_mult_lr"": 13.4, ""tp_mult_sm"": 4.9, ""tp_mult_sr"": 5.0, ""trail_mult"": 1.9, ""trail_tp"": false, ""use_trailing"": false}",{},
389,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.777110,2026-04-01T02:15:46.815285,0.038175,"{""atr_window"": 18, ""bb_std_dev"": 1.7, ""bb_window"": 14, ""cooldown"": 4, ""macd_fast"": 14, ""macd_k"": 1.7000000000000002, ""macd_k_mid"": 0.55, ""macd_signal"": 8, ""macd_slow"": 37, ""macd_std_window"": 84, ""rebalance_freq"": 150, ""rebounce_block"": 1, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 3.6, ""sl_mult_sm"": 1.25, ""sl_mult_sr"": 2.1, ""time_stop"": 18, ""tp_mult_lm"": 4.9, ""tp_mult_lr"": 11.0, ""tp_mult_sm"": 4.0, ""tp_mult_sr"": 4.0, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": true}",{},
390,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.845887,2026-04-01T02:15:46.873260,0.027373,"{""atr_window"": 14, ""bb_std_dev"": 2.2, ""bb_window"": 24, ""cooldown"": 3, ""macd_fast"": 12, ""macd_k"": 1.15, ""macd_k_mid"": 0.65, ""macd_signal"": 7, ""macd_slow"": 41, ""macd_std_window"": 100, ""rebalance_freq"": 60, ""rebounce_block"": 6, ""sl_mult_lm"": 1.3, ""sl_mult_lr"": 3.2, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 3.4000000000000004, ""time_stop"": 22, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 11.4, ""tp_mult_sm"": 6.1, ""tp_mult_sr"": 4.8, ""trail_mult"": 3.6, ""trail_tp"": false, ""use_trailing"": true}",{},
391,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.903385,2026-04-01T02:15:46.930157,0.026772,"{""atr_window"": 20, ""bb_std_dev"": 1.5499999999999998, ""bb_window"": 23, ""cooldown"": 2, ""macd_fast"": 20, ""macd_k"": 1.45, ""macd_k_mid"": 0.6, ""macd_signal"": 9, ""macd_slow"": 43, ""macd_std_window"": 70, ""rebalance_freq"": 180, ""rebounce_block"": 3, ""sl_mult_lm"": 1.0, ""sl_mult_lr"": 4.800000000000001, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 2.0, ""time_stop"": 17, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 5.2, ""tp_mult_sr"": 3.2, ""trail_mult"": 2.1, ""trail_tp"": true, ""use_trailing"": false}",{},
392,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:46.959681,2026-04-01T02:15:49.354523,2.394842,"{""atr_window"": 16, ""bb_std_dev"": 2.3, ""bb_window"": 21, ""cooldown"": 0, ""macd_fast"": 15, ""macd_k"": 1.6, ""macd_k_mid"": 0.7, ""macd_signal"": 8, ""macd_slow"": 36, ""macd_std_window"": 93, ""rebalance_freq"": 120, ""rebounce_block"": 4, ""sl_mult_lm"": 2.05, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.55, ""sl_mult_sr"": 1.7, ""time_stop"": 16, ""tp_mult_lm"": 5.0, ""tp_mult_lr"": 9.0, ""tp_mult_sm"": 7.0, ""tp_mult_sr"": 5.800000000000001, ""trail_mult"": 3.8000000000000003, ""trail_tp"": false, ""use_trailing"": true}",{},
393,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:49.389908,2026-04-01T02:15:49.415545,0.025637,"{""atr_window"": 19, ""bb_std_dev"": 2.5, ""bb_window"": 20, ""cooldown"": 1, ""macd_fast"": 17, ""macd_k"": 1.5, ""macd_k_mid"": 0.5, ""macd_signal"": 10, ""macd_slow"": 43, ""macd_std_window"": 83, ""rebalance_freq"": 30, ""rebounce_block"": 5, ""sl_mult_lm"": 1.9500000000000002, ""sl_mult_lr"": 4.0, ""sl_mult_sm"": 1.9500000000000002, ""sl_mult_sr"": 2.3, ""time_stop"": 7, ""tp_mult_lm"": 4.5, ""tp_mult_lr"": 12.4, ""tp_mult_sm"": 3.5, ""tp_mult_sr"": 3.3, ""trail_mult"": 3.9000000000000004, ""trail_tp"": true, ""use_trailing"": true}",{},
394,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:49.444944,2026-04-01T02:15:49.470636,0.025692,"{""atr_window"": 11, ""bb_std_dev"": 2.15, ""bb_window"": 14, ""cooldown"": 3, ""macd_fast"": 10, ""macd_k"": 1.3, ""macd_k_mid"": 0.8500000000000001, ""macd_signal"": 6, ""macd_slow"": 40, ""macd_std_window"": 91, ""rebalance_freq"": 180, ""rebounce_block"": 6, ""sl_mult_lm"": 1.6, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.35, ""sl_mult_sr"": 2.8, ""time_stop"": 11, ""tp_mult_lm"": 6.0, ""tp_mult_lr"": 16.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.1, ""trail_tp"": false, ""use_trailing"": true}",{},
395,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:49.500145,2026-04-01T02:15:49.526524,0.026379,"{""atr_window"": 15, ""bb_std_dev"": 2.45, ""bb_window"": 17, ""cooldown"": 4, ""macd_fast"": 14, ""macd_k"": 1.8, ""macd_k_mid"": 0.65, ""macd_signal"": 8, ""macd_slow"": 44, ""macd_std_window"": 98, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.8, ""sl_mult_lr"": 2.9, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 1.6, ""time_stop"": 14, ""tp_mult_lm"": 5.9, ""tp_mult_lr"": 12.600000000000001, ""tp_mult_sm"": 4.7, ""tp_mult_sr"": 3.4, ""trail_mult"": 3.4000000000000004, ""trail_tp"": true, ""use_trailing"": false}",{},
396,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:49.572033,2026-04-01T02:15:52.005206,2.433173,"{""atr_window"": 18, ""bb_std_dev"": 1.95, ""bb_window"": 14, ""cooldown"": 1, ""macd_fast"": 18, ""macd_k"": 1.6, ""macd_k_mid"": 0.6, ""macd_signal"": 9, ""macd_slow"": 37, ""macd_std_window"": 72, ""rebalance_freq"": 90, ""rebounce_block"": 6, ""sl_mult_lm"": 1.5, ""sl_mult_lr"": 2.1, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 2.2, ""time_stop"": 10, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 8.4, ""tp_mult_sm"": 6.300000000000001, ""tp_mult_sr"": 4.3, ""trail_mult"": 3.2, ""trail_tp"": false, ""use_trailing"": true}",{},
397,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:52.030189,2026-04-01T02:15:52.054254,0.024065,"{""atr_window"": 17, ""bb_std_dev"": 2.25, ""bb_window"": 16, ""cooldown"": 2, ""macd_fast"": 11, ""macd_k"": 1.0, ""macd_k_mid"": 0.55, ""macd_signal"": 5, ""macd_slow"": 42, ""macd_std_window"": 77, ""rebalance_freq"": 150, ""rebounce_block"": 3, ""sl_mult_lm"": 1.35, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.1, ""sl_mult_sr"": 1.5, ""time_stop"": 19, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 9.6, ""tp_mult_sm"": 4.5, ""tp_mult_sr"": 4.6, ""trail_mult"": 1.7, ""trail_tp"": true, ""use_trailing"": true}",{},
398,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:52.079057,2026-04-01T02:15:52.105899,0.026842,"{""atr_window"": 14, ""bb_std_dev"": 1.5999999999999999, ""bb_window"": 15, ""cooldown"": 0, ""macd_fast"": 16, ""macd_k"": 1.15, ""macd_k_mid"": 0.5, ""macd_signal"": 7, ""macd_slow"": 39, ""macd_std_window"": 90, ""rebalance_freq"": 180, ""rebounce_block"": 2, ""sl_mult_lm"": 1.55, ""sl_mult_lr"": 4.5, ""sl_mult_sm"": 1.6, ""sl_mult_sr"": 1.8, ""time_stop"": 2, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 14.600000000000001, ""tp_mult_sm"": 3.7, ""tp_mult_sr"": 6.300000000000001, ""trail_mult"": 1.5, ""trail_tp"": false, ""use_trailing"": true}",{},
399,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:52.135574,2026-04-01T02:15:52.161955,0.026381,"{""atr_window"": 13, ""bb_std_dev"": 2.1, ""bb_window"": 18, ""cooldown"": 2, ""macd_fast"": 19, ""macd_k"": 1.05, ""macd_k_mid"": 0.7, ""macd_signal"": 9, ""macd_slow"": 44, ""macd_std_window"": 92, ""rebalance_freq"": 120, ""rebounce_block"": 4, ""sl_mult_lm"": 1.3, ""sl_mult_lr"": 3.9000000000000004, ""sl_mult_sm"": 1.4, ""sl_mult_sr"": 2.1, ""time_stop"": 5, ""tp_mult_lm"": 5.800000000000001, ""tp_mult_lr"": 8.2, ""tp_mult_sm"": 4.3, ""tp_mult_sr"": 7.0, ""trail_mult"": 2.6, ""trail_tp"": true, ""use_trailing"": false}",{},
400,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:52.191990,2026-04-01T02:15:52.217307,0.025317,"{""atr_window"": 16, ""bb_std_dev"": 1.65, ""bb_window"": 25, ""cooldown"": 1, ""macd_fast"": 12, ""macd_k"": 1.85, ""macd_k_mid"": 0.6, ""macd_signal"": 8, ""macd_slow"": 41, ""macd_std_window"": 99, ""rebalance_freq"": 30, ""rebounce_block"": 5, ""sl_mult_lm"": 1.2, ""sl_mult_lr"": 2.5, ""sl_mult_sm"": 1.9, ""sl_mult_sr"": 1.5, ""time_stop"": 9, ""tp_mult_lm"": 4.4, ""tp_mult_lr"": 11.2, ""tp_mult_sm"": 5.1, ""tp_mult_sr"": 3.9, ""trail_mult"": 2.5, ""trail_tp"": false, ""use_trailing"": true}",{},
401,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:52.251845,2026-04-01T02:15:52.278004,0.026159,"{""atr_window"": 20, ""bb_std_dev"": 1.7999999999999998, ""bb_window"": 14, ""cooldown"": 4, ""macd_fast"": 13, ""macd_k"": 1.25, ""macd_k_mid"": 1.0, ""macd_signal"": 7, ""macd_slow"": 40, ""macd_std_window"": 79, ""rebalance_freq"": 60, ""rebounce_block"": 1, ""sl_mult_lm"": 2.1500000000000004, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 2.6, ""time_stop"": 8, ""tp_mult_lm"": 3.6, ""tp_mult_lr"": 13.0, ""tp_mult_sm"": 5.7, ""tp_mult_sr"": 5.1, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": true}",{},
402,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:52.308947,2026-04-01T02:15:54.762576,2.453629,"{""atr_window"": 10, ""bb_std_dev"": 1.65, ""bb_window"": 16, ""cooldown"": 5, ""macd_fast"": 15, ""macd_k"": 1.35, ""macd_k_mid"": 0.8, ""macd_signal"": 10, ""macd_slow"": 35, ""macd_std_window"": 75, ""rebalance_freq"": 150, ""rebounce_block"": 0, ""sl_mult_lm"": 1.9, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 2.0, ""time_stop"": 20, ""tp_mult_lm"": 4.1, ""tp_mult_lr"": 11.8, ""tp_mult_sm"": 3.6, ""tp_mult_sr"": 3.8, ""trail_mult"": 1.9, ""trail_tp"": false, ""use_trailing"": true}",{},
403,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:54.791587,2026-04-01T02:15:57.289571,2.497984,"{""atr_window"": 18, ""bb_std_dev"": 2.4, ""bb_window"": 22, ""cooldown"": 3, ""macd_fast"": 20, ""macd_k"": 1.2, ""macd_k_mid"": 0.55, ""macd_signal"": 8, ""macd_slow"": 37, ""macd_std_window"": 71, ""rebalance_freq"": 120, ""rebounce_block"": 6, ""sl_mult_lm"": 1.15, ""sl_mult_lr"": 2.0, ""sl_mult_sm"": 1.5, ""sl_mult_sr"": 2.7, ""time_stop"": 1, ""tp_mult_lm"": 4.7, ""tp_mult_lr"": 9.8, ""tp_mult_sm"": 3.3, ""tp_mult_sr"": 3.7, ""trail_mult"": 2.0, ""trail_tp"": true, ""use_trailing"": false}",{},
404,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:57.318097,2026-04-01T02:15:57.352134,0.034037,"{""atr_window"": 12, ""bb_std_dev"": 2.05, ""bb_window"": 17, ""cooldown"": 1, ""macd_fast"": 14, ""macd_k"": 1.55, ""macd_k_mid"": 0.9, ""macd_signal"": 9, ""macd_slow"": 43, ""macd_std_window"": 95, ""rebalance_freq"": 60, ""rebounce_block"": 5, ""sl_mult_lm"": 1.4, ""sl_mult_lr"": 4.1, ""sl_mult_sm"": 1.85, ""sl_mult_sr"": 1.7, ""time_stop"": 16, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 12.2, ""tp_mult_sm"": 5.0, ""tp_mult_sr"": 6.1, ""trail_mult"": 2.4, ""trail_tp"": false, ""use_trailing"": true}",{},
405,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:57.382681,2026-04-01T02:15:57.409227,0.026546,"{""atr_window"": 15, ""bb_std_dev"": 1.75, ""bb_window"": 14, ""cooldown"": 0, ""macd_fast"": 16, ""macd_k"": 1.4, ""macd_k_mid"": 0.5, ""macd_signal"": 6, ""macd_slow"": 44, ""macd_std_window"": 97, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.85, ""sl_mult_lr"": 3.8, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 3.3, ""time_stop"": 28, ""tp_mult_lm"": 4.0, ""tp_mult_lr"": 12.8, ""tp_mult_sm"": 3.9, ""tp_mult_sr"": 4.9, ""trail_mult"": 3.7, ""trail_tp"": true, ""use_trailing"": true}",{},
406,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:57.438898,2026-04-01T02:15:57.465297,0.026399,"{""atr_window"": 16, ""bb_std_dev"": 1.45, ""bb_window"": 15, ""cooldown"": 2, ""macd_fast"": 12, ""macd_k"": 1.1, ""macd_k_mid"": 0.65, ""macd_signal"": 7, ""macd_slow"": 41, ""macd_std_window"": 86, ""rebalance_freq"": 180, ""rebounce_block"": 3, ""sl_mult_lm"": 1.75, ""sl_mult_lr"": 3.0, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 1.9, ""time_stop"": 21, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 12.0, ""tp_mult_sm"": 3.4, ""tp_mult_sr"": 4.8, ""trail_mult"": 3.1, ""trail_tp"": false, ""use_trailing"": false}",{},
407,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:57.504122,2026-04-01T02:15:57.531331,0.027209,"{""atr_window"": 14, ""bb_std_dev"": 2.3, ""bb_window"": 15, ""cooldown"": 3, ""macd_fast"": 11, ""macd_k"": 1.7000000000000002, ""macd_k_mid"": 0.95, ""macd_signal"": 8, ""macd_slow"": 36, ""macd_std_window"": 84, ""rebalance_freq"": 150, ""rebounce_block"": 6, ""sl_mult_lm"": 1.0, ""sl_mult_lr"": 2.8, ""sl_mult_sm"": 2.0, ""sl_mult_sr"": 2.5, ""time_stop"": 6, ""tp_mult_lm"": 5.0, ""tp_mult_lr"": 10.2, ""tp_mult_sm"": 4.4, ""tp_mult_sr"": 6.5, ""trail_mult"": 3.2, ""trail_tp"": true, ""use_trailing"": true}",{},
408,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:57.561409,2026-04-01T02:15:59.931736,2.370327,"{""atr_window"": 19, ""bb_std_dev"": 2.35, ""bb_window"": 20, ""cooldown"": 4, ""macd_fast"": 19, ""macd_k"": 1.45, ""macd_k_mid"": 0.55, ""macd_signal"": 7, ""macd_slow"": 38, ""macd_std_window"": 82, ""rebalance_freq"": 180, ""rebounce_block"": 2, ""sl_mult_lm"": 1.7000000000000002, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 3.2, ""time_stop"": 24, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 14.2, ""tp_mult_sm"": 6.2, ""tp_mult_sr"": 6.4, ""trail_mult"": 2.1, ""trail_tp"": false, ""use_trailing"": true}",{},
409,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:15:59.961791,2026-04-01T02:15:59.989084,0.027293,"{""atr_window"": 20, ""bb_std_dev"": 2.2, ""bb_window"": 14, ""cooldown"": 5, ""macd_fast"": 14, ""macd_k"": 1.8, ""macd_k_mid"": 0.7, ""macd_signal"": 9, ""macd_slow"": 42, ""macd_std_window"": 88, ""rebalance_freq"": 30, ""rebounce_block"": 0, ""sl_mult_lm"": 1.25, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 1.55, ""sl_mult_sr"": 1.6, ""time_stop"": 18, ""tp_mult_lm"": 5.2, ""tp_mult_lr"": 9.2, ""tp_mult_sm"": 6.6, ""tp_mult_sr"": 6.7, ""trail_mult"": 2.3, ""trail_tp"": false, ""use_trailing"": true}",{},
410,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:16:00.022102,2026-04-01T02:16:00.049842,0.02774,"{""atr_window"": 16, ""bb_std_dev"": 2.25, ""bb_window"": 18, ""cooldown"": 2, ""macd_fast"": 17, ""macd_k"": 1.5, ""macd_k_mid"": 0.55, ""macd_signal"": 5, ""macd_slow"": 40, ""macd_std_window"": 76, ""rebalance_freq"": 90, ""rebounce_block"": 4, ""sl_mult_lm"": 1.05, ""sl_mult_lr"": 2.5, ""sl_mult_sm"": 1.2, ""sl_mult_sr"": 3.0, ""time_stop"": 13, ""tp_mult_lm"": 4.2, ""tp_mult_lr"": 15.600000000000001, ""tp_mult_sm"": 5.4, ""tp_mult_sr"": 6.0, ""trail_mult"": 3.3, ""trail_tp"": true, ""use_trailing"": false}",{},
411,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:16:00.080094,2026-04-01T02:16:00.105787,0.025693,"{""atr_window"": 17, ""bb_std_dev"": 2.5, ""bb_window"": 24, ""cooldown"": 1, ""macd_fast"": 13, ""macd_k"": 1.15, ""macd_k_mid"": 0.8500000000000001, ""macd_signal"": 10, ""macd_slow"": 44, ""macd_std_window"": 100, ""rebalance_freq"": 120, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.25, ""sl_mult_sr"": 2.1, ""time_stop"": 11, ""tp_mult_lm"": 4.6, ""tp_mult_lr"": 8.0, ""tp_mult_sm"": 4.2, ""tp_mult_sr"": 3.5, ""trail_mult"": 3.0, ""trail_tp"": false, ""use_trailing"": true}",{},
412,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:16:00.134476,2026-04-01T02:16:02.561582,2.427106,"{""atr_window"": 14, ""bb_std_dev"": 1.5, ""bb_window"": 17, ""cooldown"": 3, ""macd_fast"": 18, ""macd_k"": 1.1, ""macd_k_mid"": 0.65, ""macd_signal"": 8, ""macd_slow"": 38, ""macd_std_window"": 85, ""rebalance_freq"": 150, ""rebounce_block"": 6, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 2.9, ""sl_mult_sm"": 1.35, ""sl_mult_sr"": 2.2, ""time_stop"": 0, ""tp_mult_lm"": 3.7, ""tp_mult_lr"": 10.0, ""tp_mult_sm"": 3.8, ""tp_mult_sr"": 5.4, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": true}",{},
